datetime,rms,time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,day_or_night_day,day_or_night_night,time_of_day_sec,in_out
2025-08-04 19:37:09,0.016675386713258956,208.713224,0.10245602860139223,0.1838608055132678,0.7715956885529756,0.872224292301683,-0.37367132050656093,-1.4498482617796735,0.30590364703026474,0.09709598392978819,-0.5769515027406034,1013.7653772011797,-2.223605193647117,13.112729097476745,-35.8875835223282,2758.198556017506,True,False,70629,out
2025-08-04 19:37:10,0.018615354687683654,208.723367,0.10355488845997865,0.19324441630820657,0.7392416566939879,0.8757692319526886,-0.31881670057576195,-1.8197019818948024,0.3160441480679308,0.11084924044243552,-0.5775136598116368,1013.7662455867468,-2.2040363745752347,13.083111818426016,-35.9340724494504,2758.179232365534,True,False,70630,out
2025-08-04 19:37:11,0.022151133509669418,208.724627,0.10542851430139424,0.2050080715681316,0.703087093104745,0.8920910374759908,-0.23409975384260104,-2.2121929082076552,0.31709632170965135,0.11769423896418788,-0.5815799826212693,1013.7668251366532,-2.1788750499511553,13.043611047181741,-35.99516005376937,2757.4783772793485,True,False,70631,out
2025-08-04 19:37:12,0.02236698263564889,208.729305,0.10799964711800132,0.21829055789735155,0.6655083668951323,0.9218578235173633,-0.11917825136369488,-2.6103487772337046,0.3101449628547608,0.11652773402588489,-0.5903946109165183,1013.7670409952243,-2.1518798409904796,12.999873800850885,-36.061959975626664,2756.639441619968,True,False,70632,out
2025-08-04 19:37:13,0.019412698395526878,208.732923,0.11105043303766336,0.23193138316431403,0.6304903544499758,0.9623947233652479,0.01901920774686723,-2.989636678392336,0.29781369840638816,0.10605503797426467,-0.6054091290916569,1013.7668534580852,-2.127597236302136,12.959249907259872,-36.12324293181273,2755.986948711426,True,False,70633,out
2025-08-04 19:37:14,0.02309190304833538,208.738435,0.11409793798140355,0.24472870785256937,0.6023286496797665,1.0066167719434098,0.1662338221306962,-3.3196446586885795,0.28436932479674487,0.08529088592145315,-0.627586073334088,1013.7662488247105,-2.1094744778242958,12.92794395107864,-36.16990493262879,2755.636402736229,True,False,70634,out
2025-08-04 19:37:15,0.023301497557130933,208.739902,0.11628782777909606,0.2556057408904001,0.5841603409818065,1.0429750915460518,0.3033812334694853,-3.573009707377051,0.27516650259776765,0.05422474717842737,-0.6567191451208109,1013.7652561361967,-2.0986188766166833,12.909095556589959,-36.19794823022806,2755.558103862083,True,False,70635,out
2025-08-04 19:37:16,0.0231423840182826,208.748979,0.11639255805926427,0.26368468256844313,0.5766280072607975,1.0561834041414118,0.41021744016717504,-3.735696738544927,0.2752032533001082,0.014304632161058619,-0.6912538113999084,1013.7639751206272,-2.093870332095144,12.902692585804655,-36.20849110048894,2755.6531083727436,True,False,70636,out
2025-08-04 19:37:17,0.019448374490150532,208.750904,0.11298771512190796,0.2682436285705184,0.5772646662672294,1.0291550780218948,0.46970438837299433,-3.81394499697791,0.287287639127302,-0.031531683432585514,-0.7285980061705863,1013.7625793359991,-2.0928123898224706,12.90659071751236,-36.20584597129891,2755.814298479932,True,False,70637,out
2025-08-04 19:37:18,0.021788741760629206,208.752403,0.104828710589857,0.26866714755677007,0.5810563991495845,0.946921909154442,0.4727309042970042,-3.83665073864019,0.31089888136030164,-0.079574833836257,-0.7656643815158194,1013.761270587369,-2.0930067426951924,12.917474959453752,-36.195440864148544,2755.961926771768,True,False,70638,out
